Id,neighborhood,zone,style,area,beds,baths,build,sold,age,cars,kitchen,overall,lotarea,saleprice
361,0.44,0.1,0.76,-1.148791166952218,2.0,1.0,0.68,0.4,0.9666666666666667,0.6666666666666666,0.2,0.6,-0.2983437507454013,156000.0
362,0.12,0.1,0.6,-0.01991243099181427,3.0,1.0,0.3,0.6,2.2666666666666666,0.3333333333333333,0.2,0.5,-0.1375876115947269,145000.0
363,0.28,0.1,0.76,0.77391966495336,4.0,3.0,0.93,0.8,0.2,0.6666666666666666,0.3,0.7,-0.3222968163669794,198500.0
364,0.08,0.2,0.8,-1.0060156101275464,2.0,1.0,0.62,0.8,1.2333333333333334,0.3333333333333333,0.3,0.6,-0.885644857617566,118000.0
365,0.64,0.1,0.8,0.11144108128688363,3.0,2.0,0.66,0.2,1.0,0.6666666666666666,0.2,0.6,0.8301563283297819,190000.0
366,0.36,0.2,0.8,-0.3264039596421094,3.0,1.0,0.1,0.8,2.966666666666667,0.3333333333333333,0.2,0.5,0.017355649706359517,147000.0
367,0.48,0.1,0.4,-0.23122025509232827,3.0,1.0,0.53,0.8,1.5333333333333334,0.6666666666666666,0.2,0.6,-0.10190856824208347,159000.0
368,0.48,0.1,0.72,-0.1607843137254903,3.0,1.0,0.52,0.6,1.5333333333333334,0.3333333333333333,0.2,0.6,-0.13698627940339023,165000.0
369,0.48,0.1,0.4,-0.47108319055777664,2.0,1.0,0.44,1.0,1.8666666666666667,0.3333333333333333,0.2,0.5,-0.27228602245414485,132000.0
370,0.48,0.1,0.4,-0.43491338282885983,3.0,1.0,0.49,1.0,1.7,0.6666666666666666,0.3,0.5,-0.06883529771856567,162000.0
371,0.32,0.1,0.8,0.2827717494764896,3.0,2.0,0.9,0.2,0.2,0.6666666666666666,0.2,0.6,-0.2401147502176321,172400.0
372,0.16,0.1,0.6,0.13809251856082233,4.0,2.0,0.49,0.6,1.6333333333333333,0.6666666666666666,0.2,0.4,0.6617833147555094,134432.0
373,0.8,0.1,0.4,-1.4533790215115174,2.0,1.0,0.74,1.0,0.8666666666666667,0.3333333333333333,0.2,0.6,-0.3349247923850498,125000.0
374,0.48,0.1,0.4,-0.37399581191699993,3.0,1.0,0.43,0.8,1.8666666666666667,0.3333333333333333,0.2,0.5,0.011743215920550436,123000.0
375,0.2,0.1,0.8,0.7853417094993337,4.0,2.0,0.93,0.4,0.13333333333333333,0.6666666666666666,0.3,0.7,-0.23219720969836571,219500.0
376,0.28,0.1,0.4,-1.164020559680183,1.0,0.0,0.12,0.8,2.9,0.0,0.1,0.1,-0.049793111659570566,61000.0
377,0.2,0.1,0.76,-1.1449838187702268,2.0,1.0,0.86,0.2,0.3333333333333333,0.6666666666666666,0.2,0.5,-0.1674537770977824,148000.0
378,0.84,0.5,0.8,1.8095183704549782,4.0,3.0,0.94,0.4,0.1,0.6666666666666666,0.3,0.8,0.06275623015227941,340000.0
379,0.88,0.1,0.4,0.6482771749476489,1.0,1.0,1.0,1.0,0.0,1.0,0.4,0.9,0.08791196015653083,394432.0
380,0.32,0.1,0.8,0.5416714258518941,3.0,2.0,0.9,0.8,0.3,0.6666666666666666,0.2,0.6,-0.2399143061538532,179000.0
381,0.72,0.1,0.6,0.3341709499333714,3.0,2.0,0.14,1.0,2.8666666666666667,0.3333333333333333,0.3,0.5,-0.552907711744599,127000.0
382,0.84,0.5,0.4,-0.4082619455549211,2.0,2.0,0.96,0.2,0.0,0.6666666666666666,0.3,0.7,-0.3324192415878136,187750.0
383,0.2,0.1,0.8,0.5359604035789073,3.0,2.0,0.96,0.4,0.03333333333333333,0.6666666666666666,0.3,0.7,-0.12746518637389267,213500.0
384,0.8,0.3,0.52,-1.3924614505996575,2.0,1.0,0.18,0.8,2.7,0.6666666666666666,0.2,0.6,-0.15201958418680742,76000.0
385,0.16,0.1,0.8,0.8329335617742243,3.0,2.0,0.82,0.4,0.5,0.6666666666666666,0.3,0.6,4.26847357636107,240000.0
386,0.0,0.1,0.4,-0.469179516466781,2.0,2.0,0.94,1.0,0.2,0.6666666666666666,0.3,0.8,-0.7351113657196152,192000.0
387,0.28,0.1,0.6,-0.6309918142014088,5.0,1.0,0.0,0.2,3.2,0.0,0.2,0.5,-0.21115058300158165,81000.0
388,0.28,0.1,0.72,-0.7433085855701506,3.0,1.0,0.66,0.8,1.1,0.3333333333333333,0.2,0.6,-0.3324192415878136,125000.0
389,0.2,0.1,0.4,-0.06940795735770043,3.0,2.0,0.89,0.6,0.3,0.6666666666666666,0.3,0.7,-0.11373476800503832,191000.0
390,0.6,0.1,0.8,1.5544260422615648,3.0,2.0,0.97,0.6,0.03333333333333333,1.0,0.4,1.0,0.19615175459713455,426000.0
391,0.28,0.1,0.6,-0.2826194555492101,4.0,1.0,-0.1,0.6,3.6,0.3333333333333333,0.2,0.5,-0.21165169316102891,119000.0
392,0.44,0.1,0.8,0.8481629545021893,3.0,2.0,0.91,0.8,0.26666666666666666,0.6666666666666666,0.3,0.6,0.16959291614643085,215000.0
393,0.48,0.1,0.4,-1.2059013896820867,3.0,1.0,0.49,0.4,1.6,0.3333333333333333,0.2,0.5,-0.21826634726573246,106500.0
394,0.12,0.1,0.4,-1.384846754235675,2.0,1.0,0.31,0.2,2.1666666666666665,0.0,0.2,0.4,-0.30776462174300945,100000.0
395,0.68,0.1,0.6,-0.9165429278507521,2.0,1.0,0.3,0.4,2.2333333333333334,0.3333333333333333,0.2,0.5,-0.03836780002417351,109000.0
396,0.28,0.1,0.4,-0.7071387778412337,3.0,1.0,0.46,1.0,1.8,0.3333333333333333,0.2,0.5,-0.09479280397793267,129000.0
397,0.2,0.1,0.4,-1.1830573005901392,2.0,1.0,0.62,0.8,1.2333333333333334,0.6666666666666666,0.2,0.5,-0.3324192415878136,123000.0
398,0.48,0.1,0.8,0.5645155149438416,4.0,2.0,0.52,0.4,1.5,0.3333333333333333,0.2,0.5,-0.29333264915092894,169500.0
399,0.36,0.2,0.4,-0.8346849419379404,2.0,1.0,0.1,0.4,2.9,0.3333333333333333,0.2,0.5,-0.1553269112391592,67000.0
400,0.84,0.5,0.8,0.0657529031029887,2.0,2.0,0.96,0.8,0.1,0.6666666666666666,0.3,0.7,-0.2397138620900743,241000.0
401,0.96,0.1,0.4,-0.4330097087378642,1.0,1.0,0.86,0.6,0.4,0.6666666666666666,0.4,0.8,0.4456043919699703,245500.0
402,0.2,0.1,0.4,-0.39112887873596053,3.0,2.0,0.95,0.2,0.03333333333333333,0.6666666666666666,0.3,0.7,-0.17537131761704877,164990.0
403,0.76,0.1,0.4,-1.6056729487911672,2.0,1.0,0.3,0.6,2.2666666666666666,0.3333333333333333,0.2,0.5,-0.03175314591946995,108000.0
404,0.52,0.1,0.8,1.423072529982867,4.0,2.0,0.88,0.2,0.26666666666666666,0.6666666666666666,0.3,0.8,0.15766649435158656,258000.0
405,0.32,0.1,0.8,0.10763373310489238,3.0,2.0,0.85,0.4,0.4,0.6666666666666666,0.2,0.6,-0.015316732689600494,168000.0
406,0.76,0.1,0.4,0.19901008947268223,3.0,2.0,0.66,0.8,1.1,0.6666666666666666,0.2,0.4,-0.052699550584364555,150000.0
407,0.72,0.1,0.6,0.23517989720159904,3.0,1.0,0.26,0.6,2.4,0.3333333333333333,0.2,0.6,-0.0036909769904245387,115000.0
408,0.24,0.1,0.8,0.31323053493241954,4.0,2.0,0.05,0.6,3.1,0.3333333333333333,0.2,0.6,0.5070404975182019,177000.0
409,0.6,0.1,0.8,1.2498381877022655,3.0,2.0,0.96,0.4,0.03333333333333333,1.0,0.3,0.7,0.364524768171407,280000.0
410,0.84,0.5,0.8,1.070892823148677,3.0,2.0,0.97,0.6,0.03333333333333333,1.0,0.4,0.8,0.028380073214198786,339750.0
411,0.28,0.1,0.4,-0.45585379782981167,3.0,1.0,0.48,0.8,1.7,0.3333333333333333,0.2,0.5,-0.09479280397793267,60000.0
412,0.32,0.1,0.4,-0.8746620978488484,3.0,1.0,0.45,0.2,1.7,0.6666666666666666,0.2,0.5,2.4186755337775305,145000.0
413,0.84,0.5,0.4,-0.07131163144869605,2.0,2.0,0.99,1.0,0.03333333333333333,0.6666666666666666,0.3,0.7,-0.6127402647825994,222000.0
414,0.68,0.2,0.4,-0.9279649723967258,2.0,1.0,0.17,1.0,2.7666666666666666,0.6666666666666666,0.2,0.5,-0.15602846546238533,115000.0
415,0.8,0.1,0.8,1.1070626308775937,3.0,2.0,0.83,0.6,0.5,1.0,0.3,0.7,0.07127510286288248,228000.0
416,0.32,0.1,0.4,-0.3340186560060919,3.0,2.0,0.97,0.4,0.0,0.6666666666666666,0.3,0.7,-0.16214200940764165,181134.0
417,0.76,0.1,0.8,-0.21979821054635454,3.0,1.0,0.68,0.2,0.9333333333333333,0.6666666666666666,0.2,0.6,-0.26787625305100915,149500.0
418,0.24,0.1,0.8,2.1102988768322866,4.0,2.0,0.08,0.4,2.966666666666667,1.0,0.2,0.6,1.1929600837695833,239000.0
419,0.28,0.1,0.6,-0.7261755187511899,3.0,1.0,0.3,0.4,2.2333333333333334,0.3333333333333333,0.2,0.5,-0.23620609097394363,126000.0
420,0.48,0.1,0.4,-0.8746620978488484,3.0,1.0,0.58,1.0,1.4,0.3333333333333333,0.2,0.5,-0.20714170172600374,142000.0
421,0.44,0.2,0.76,-0.3264039596421094,2.0,2.0,0.87,0.6,0.36666666666666664,1.3333333333333333,0.2,0.7,-0.34645032605233633,206300.0
422,0.64,0.1,0.4,0.16474395583476104,3.0,2.0,0.67,0.8,1.0666666666666667,0.6666666666666666,0.3,0.6,0.6131756292891272,215000.0
423,0.44,0.1,0.4,-1.0041119360365507,2.0,1.0,0.44,0.6,1.8,0.6666666666666666,0.2,0.5,1.1258113224036532,113000.0
424,0.52,0.1,0.8,2.12172092137826,4.0,2.0,0.88,0.6,0.3333333333333333,1.0,0.3,0.8,-0.13197517780891782,315000.0
425,0.48,0.1,0.4,-0.6081477251094614,2.0,1.0,0.46,0.6,1.7333333333333334,0.3333333333333333,0.2,0.6,-0.15201958418680742,139000.0
426,0.68,0.2,0.8,-0.24073862554730638,3.0,1.0,0.36,0.8,2.1,0.3333333333333333,0.2,0.7,-0.7154678474692834,135000.0
427,0.8,0.1,0.72,0.24469826765657715,2.0,2.0,0.79,0.8,0.6666666666666666,0.6666666666666666,0.3,0.7,0.22882413699309456,275000.0
428,0.48,0.1,0.4,-1.158309537407196,3.0,1.0,0.47,0.6,1.7,0.3333333333333333,0.2,0.4,-0.1928099511658127,109008.0
429,0.2,0.1,0.4,-0.5853036360175139,2.0,2.0,0.97,0.4,0.0,0.6666666666666666,0.3,0.7,-0.37631649155539176,195400.0
430,0.92,0.1,0.4,-0.1969541214544071,3.0,2.0,0.78,0.8,0.7,0.6666666666666666,0.3,0.6,0.09422594816556605,175000.0
431,0.08,0.2,0.8,-1.0060156101275464,2.0,1.0,0.61,0.6,1.2333333333333334,0.3333333333333333,0.2,0.6,-0.885644857617566,85400.0
432,0.68,0.2,0.6,-0.6043403769274701,4.0,1.0,0.1,0.6,2.933333333333333,0.0,0.2,0.6,-0.4941776010573825,79900.0
433,0.08,0.2,0.8,-0.28642680373120133,2.0,1.0,0.61,0.4,1.2,0.6666666666666666,0.2,0.5,-0.8615915699640985,122500.0
434,0.32,0.1,0.8,0.16855130401675228,3.0,2.0,0.87,0.6,0.36666666666666664,0.6666666666666666,0.2,0.6,0.03228873245788725,181000.0
435,0.4,0.2,0.76,-1.6856272606129832,1.0,1.0,0.62,0.6,1.2,0.0,0.2,0.4,-0.8645982309207819,81000.0
436,0.2,0.1,0.8,0.2770607272035027,3.0,2.0,0.86,0.8,0.43333333333333335,0.6666666666666666,0.3,0.7,0.015050542972902215,212000.0
437,0.68,0.2,0.6,-0.7566343042071199,2.0,1.0,0.1,0.2,2.8666666666666667,0.6666666666666666,0.2,0.6,-0.6130409308782677,116000.0
438,0.12,0.2,0.52,-1.164020559680183,2.0,1.0,0.16,0.8,2.7666666666666666,0.3333333333333333,0.2,0.6,-0.45268567985515107,119000.0
439,0.24,0.1,0.4,-1.5637921187892634,2.0,1.0,0.03,0.4,3.1333333333333333,0.3333333333333333,0.3,0.5,-0.6250675747050014,90350.0
440,0.28,0.1,0.6,-0.6081477251094614,3.0,1.0,0.1,0.8,2.966666666666667,0.6666666666666666,0.3,0.6,0.1841251107704008,110000.0
441,0.6,0.1,0.4,1.6876832286312584,2.0,2.0,0.98,0.8,0.03333333333333333,1.0,0.4,1.0,0.492508302894232,555000.0
442,0.28,0.1,0.4,-0.1436512469065297,4.0,2.0,0.45,0.6,1.7666666666666666,0.0,0.1,0.4,0.15947049092559662,118000.0
443,0.12,0.2,0.6,0.109537407195888,3.0,2.0,0.2,0.6,2.6,0.6666666666666666,0.2,0.5,-0.4286323922016836,162900.0
444,0.0,0.1,0.4,-0.49011993146773286,2.0,2.0,0.96,0.4,0.03333333333333333,1.0,0.3,0.7,-0.6609470621214237,172500.0
445,0.2,0.1,0.8,0.7472682276794212,4.0,2.0,0.84,0.6,0.4666666666666667,0.6666666666666666,0.3,0.7,-0.1770750921591694,210000.0
446,0.28,0.1,0.4,0.33036360175138013,3.0,1.0,0.46,0.8,1.7666666666666666,0.6666666666666666,0.2,0.6,-0.06632974692132947,127500.0
447,0.48,0.1,0.4,0.7091947458595088,2.0,2.0,0.56,1.0,1.4666666666666666,0.6666666666666666,0.3,0.6,0.5988438787289362,190000.0
448,0.32,0.1,0.8,0.7053873976775176,4.0,2.0,0.88,0.2,0.26666666666666666,0.6666666666666666,0.3,0.7,0.06987199441643022,199900.0
449,0.36,0.2,0.6,-0.2654863887302495,3.0,2.0,0.27,0.2,2.3,0.3333333333333333,0.2,0.6,-0.19210839694258658,119500.0
450,0.68,0.2,0.6,-0.6328954882924045,2.0,1.0,0.38,0.4,1.9666666666666666,0.3333333333333333,0.2,0.3,-0.45268567985515107,120000.0
451,0.68,0.2,0.4,-1.3372549019607844,2.0,1.0,0.2,0.2,2.533333333333333,0.3333333333333333,0.3,0.6,-0.4843558419322166,110000.0
452,0.16,0.1,0.4,0.03339044355606314,2.0,2.0,0.65,0.2,1.0333333333333334,0.6666666666666666,0.3,0.7,6.037793327337384,280000.0
453,0.92,0.1,0.8,0.4579097658480868,3.0,2.0,0.86,0.4,0.36666666666666664,0.6666666666666666,0.2,0.6,-0.1216523085243047,204000.0
454,0.84,0.5,0.8,0.14189986674281357,3.0,2.0,0.98,0.8,0.03333333333333333,0.6666666666666666,0.3,0.8,-0.15201958418680742,210000.0
455,0.44,0.1,0.4,0.4046068913002094,4.0,2.0,0.66,0.2,1.0,0.6666666666666666,0.2,0.5,-0.12225364071564139,188000.0
456,0.64,0.1,0.4,-0.5205787169236628,3.0,1.0,0.63,0.4,1.1333333333333333,0.6666666666666666,0.2,0.7,-0.09188636505313869,175500.0
457,0.68,0.2,0.8,-0.3264039596421094,4.0,1.0,0.06,0.6,3.066666666666667,1.0,0.2,0.5,-0.5959029634251721,98000.0
458,0.16,0.1,0.4,0.28086807538549396,2.0,1.0,0.44,0.6,1.8,0.6666666666666666,0.3,0.4,4.280500220187804,256000.0
459,0.68,0.2,0.8,0.28657909765848083,3.0,1.0,0.15,0.6,2.7666666666666666,0.3333333333333333,0.3,0.8,-0.5428855085556542,161000.0
460,0.12,0.1,0.6,-0.5948220064724921,3.0,1.0,0.4,0.8,1.9666666666666666,0.3333333333333333,0.3,0.5,-0.35096031748736145,110000.0
461,0.84,0.5,0.8,0.7986674281363031,3.0,2.0,0.99,0.8,0.0,0.6666666666666666,0.2,0.8,-0.2518407279486975,263435.0
462,0.72,0.1,0.8,-0.7242718446601943,3.0,1.0,0.26,0.8,2.433333333333333,0.6666666666666666,0.3,0.7,-0.3324192415878136,155000.0
463,0.76,0.1,0.4,-1.2401675233200078,3.0,1.0,0.55,0.8,1.4666666666666666,0.3333333333333333,0.2,0.5,-0.22407922511532044,62383.0
464,0.24,0.1,0.8,0.2751570531125071,3.0,1.0,0.24,0.6,2.466666666666667,0.3333333333333333,0.2,0.6,0.14744384709886288,188700.0
465,0.2,0.1,0.4,-0.9051208833047784,3.0,2.0,0.68,0.8,1.0333333333333334,0.0,0.2,0.5,-0.2091461423637927,124000.0
466,0.0,0.2,0.4,-0.19314677327241586,2.0,2.0,0.94,0.2,0.06666666666666667,0.6666666666666666,0.3,0.7,-0.7461357892274545,178740.0
467,0.48,0.1,0.4,-0.45395012373881605,2.0,1.0,0.6,0.4,1.2333333333333334,0.6666666666666666,0.2,0.7,0.011141883729213748,167000.0
468,0.48,0.1,0.8,0.24469826765657715,3.0,1.0,0.32,0.4,2.1666666666666665,0.3333333333333333,0.3,0.5,-0.10391300887987243,146500.0
469,0.6,0.1,0.4,0.22566152674662093,3.0,2.0,0.96,0.4,0.03333333333333333,1.0,0.3,0.8,0.09131950924077206,250000.0
470,0.8,0.1,0.8,0.3703407576622882,3.0,2.0,0.83,0.6,0.5,0.6666666666666666,0.3,0.6,-0.12285497290697808,187000.0
471,0.88,0.1,0.4,-0.025623453264801137,1.0,1.0,0.75,1.0,0.8333333333333334,0.6666666666666666,0.3,0.8,-0.3705036137058038,212000.0
472,0.64,0.1,0.8,0.8633923472301542,3.0,2.0,0.67,0.4,1.0,0.6666666666666666,0.2,0.7,0.14383585395084275,190000.0
473,0.28,0.2,0.72,-0.8442033123929185,2.0,1.0,0.95,0.6,0.1,0.6666666666666666,0.2,0.6,-0.6857019039981174,148000.0
474,0.6,0.1,0.4,0.8767180658671235,2.0,2.0,0.96,0.4,0.03333333333333333,1.0,0.3,0.8,0.4470075004164226,440000.0
475,0.88,0.1,0.4,0.2599276603845421,2.0,2.0,0.9,0.4,0.23333333333333334,0.6666666666666666,0.4,0.8,-0.5198344412210811,251000.0
476,0.76,0.1,0.4,-1.038378069674472,2.0,1.0,0.53,0.4,1.4666666666666666,0.6666666666666666,0.2,0.5,-0.20413504076932032,132500.0
477,0.2,0.1,0.4,-0.04275652008376173,3.0,2.0,0.87,0.6,0.36666666666666664,0.6666666666666666,0.3,0.6,0.26139629735716513,208900.0
478,0.6,0.1,0.8,2.1464686845612033,3.0,2.0,0.96,0.4,0.03333333333333333,1.0,0.4,0.9,0.31832241147037155,380000.0
479,0.2,0.1,0.4,0.38557015039025316,3.0,2.0,0.97,0.8,0.06666666666666667,1.0,0.3,0.8,0.01204388201621878,297000.0
480,0.68,0.2,0.4,-0.7318865410241768,2.0,1.0,0.27,0.4,2.3333333333333335,0.6666666666666666,0.2,0.4,-0.4602023322468597,89471.0
481,0.6,0.1,0.4,0.6368551304016752,3.0,2.0,0.94,0.2,0.06666666666666667,1.0,0.3,0.9,0.5528419660916796,326000.0
482,0.6,0.1,0.4,0.5264420331239291,2.0,2.0,0.93,0.2,0.1,1.0,0.4,0.9,0.1332123185705613,374000.0
483,0.68,0.2,0.8,0.5911669522177803,4.0,1.0,0.05,0.8,3.1333333333333333,0.3333333333333333,0.4,0.7,-0.8034627914682186,155000.0
484,0.44,0.2,0.4,-0.5700742432895489,2.0,2.0,0.88,0.2,0.26666666666666666,0.6666666666666666,0.2,0.6,-0.6030187276893229,164000.0
485,0.76,0.1,0.4,-0.9831715210355989,3.0,1.0,0.52,0.4,1.5,0.3333333333333333,0.3,0.5,-0.2764953477935017,132500.0
486,0.48,0.1,0.4,-0.766152674662098,3.0,1.0,0.4,0.8,1.9666666666666666,0.3333333333333333,0.3,0.5,-0.09188636505313869,147000.0
487,0.48,0.1,0.4,-0.8422996383019229,3.0,1.0,0.55,0.4,1.4,0.6666666666666666,0.2,0.5,-0.022833385081309086,156000.0
488,0.64,0.1,0.4,-0.05988958690272233,3.0,2.0,0.61,0.4,1.2,0.6666666666666666,0.2,0.5,0.17300046523067208,175000.0
489,0.68,0.1,0.6,1.7105273177232059,3.0,2.0,-0.1,0.2,3.533333333333333,0.6666666666666666,0.2,0.5,0.028380073214198786,160000.0
490,0.4,0.2,0.76,-1.6856272606129832,1.0,1.0,0.6,0.8,1.3,0.3333333333333333,0.3,0.4,-0.9010790505285409,86000.0
491,0.4,0.2,0.8,-0.40255092328193426,3.0,1.0,0.66,0.6,1.0666666666666667,0.3333333333333333,0.2,0.5,-0.7869261562064598,115000.0
492,0.48,0.1,0.6,0.11905577765086611,3.0,1.0,0.31,0.2,2.1666666666666665,0.3333333333333333,0.1,0.6,-0.10291078856097795,133000.0
493,0.32,0.1,0.8,-0.11319246145059973,3.0,2.0,0.96,0.2,0.0,0.6666666666666666,0.2,0.6,0.5072409415819807,172785.0
494,0.48,0.1,0.4,-0.469179516466781,3.0,1.0,0.5,0.6,1.6,0.3333333333333333,0.2,0.5,-0.2591569362766272,155000.0
495,0.68,0.2,0.4,-1.1982866933181042,2.0,1.0,0.28,0.8,2.3666666666666667,0.3333333333333333,0.2,0.5,-0.47433363874327183,91300.0
496,0.36,0.8,0.4,-1.5142965924233773,2.0,1.0,0.1,0.8,2.966666666666667,0.0,0.2,0.4,-0.2643684819348785,34900.0
497,0.52,0.1,0.4,3.260118027793642,4.0,3.0,0.82,0.4,0.5,0.6666666666666666,0.3,0.8,0.21800015754903418,430000.0
498,0.12,0.1,0.6,0.5797449076718065,4.0,2.0,0.15,0.6,2.7666666666666666,0.3333333333333333,0.2,0.7,-0.13999294036007368,184000.0
499,0.76,0.1,0.4,-1.173538930135161,3.0,1.0,0.57,0.8,1.4,0.3333333333333333,0.3,0.5,-0.27228602245414485,130000.0
500,0.48,0.1,0.4,-1.148791166952218,2.0,1.0,0.48,0.4,1.6333333333333333,0.3333333333333333,0.2,0.5,-0.2988448609048486,120000.0
501,0.08,0.2,0.8,-0.5662668951075577,3.0,1.0,0.63,0.4,1.1333333333333333,0.3333333333333333,0.2,0.6,-0.8645982309207819,113000.0
502,0.84,0.5,0.8,0.48075385494003425,3.0,2.0,0.95,0.6,0.1,0.6666666666666666,0.3,0.7,-0.07154129257958076,226700.0
503,0.28,0.1,0.4,-0.5738815914715402,2.0,1.0,0.55,0.4,1.4,0.6666666666666666,0.2,0.5,-0.13498183876560127,140000.0
504,0.24,0.1,0.4,0.5435750999428898,1.0,2.0,0.49,1.0,1.7,0.6666666666666666,0.2,0.7,0.5096462703473276,289000.0
505,0.56,0.1,0.8,-0.36828478964401307,3.0,2.0,0.64,0.8,1.1666666666666667,0.6666666666666666,0.2,0.6,-0.8227054215909927,147000.0
506,0.68,0.2,0.8,0.8462592804111936,4.0,2.0,0.42,0.8,1.9,0.6666666666666666,0.2,0.5,-0.29273131695959226,124500.0
507,0.8,0.1,0.8,0.7529792499524082,3.0,2.0,0.83,0.2,0.43333333333333335,0.6666666666666666,0.3,0.8,-0.09649657852005328,215000.0
508,0.84,0.5,0.4,-0.5662668951075577,2.0,2.0,0.99,0.8,0.0,0.6666666666666666,0.3,0.6,-0.2660722564769991,208300.0
509,0.68,0.2,0.8,-0.26167904054825825,3.0,2.0,0.18,0.6,2.6666666666666665,0.6666666666666666,0.3,0.7,-0.09188636505313869,161000.0
510,0.48,0.1,0.4,-0.9032172092137828,3.0,1.0,0.49,0.8,1.6666666666666667,0.3333333333333333,0.2,0.5,-0.09188636505313869,124500.0
511,0.48,0.1,0.4,-0.2902341519131926,2.0,1.0,0.41,0.8,1.9333333333333333,0.3333333333333333,0.2,0.5,0.4051146910866334,164900.0
512,0.6,0.1,0.4,-0.28071578145821446,2.0,2.0,0.95,0.2,0.03333333333333333,0.6666666666666666,0.3,0.7,-0.37330983059870837,202665.0
513,0.48,0.1,0.4,-1.2401675233200078,3.0,1.0,0.48,0.2,1.6,0.6666666666666666,0.2,0.5,-0.14199738099786263,129900.0
514,0.44,0.1,0.4,-0.8289739196649535,3.0,1.0,0.73,0.4,0.8,0.6666666666666666,0.2,0.6,-0.13327806422348065,134000.0
515,0.24,0.1,0.52,-1.3829430801446794,2.0,1.0,0.16,0.4,2.7,0.3333333333333333,0.2,0.5,0.0077343346449725205,96500.0
516,0.6,0.1,0.4,0.9604797258709309,3.0,2.0,0.99,0.8,0.0,1.0,0.4,1.0,0.1706953584972148,402861.0
517,0.64,0.1,0.72,1.1489434608794975,3.0,2.0,0.62,0.8,1.2333333333333334,0.6666666666666666,0.2,0.6,-0.006898082010886871,158000.0
518,0.52,0.1,0.8,1.5772701313535122,3.0,2.0,0.86,0.8,0.43333333333333335,1.0,0.3,0.7,-0.030951369664354363,265000.0
519,0.2,0.1,0.8,0.5340567294879116,3.0,2.0,0.88,0.4,0.3,0.6666666666666666,0.2,0.6,-0.09880168525351059,211000.0
520,0.24,0.1,0.8,1.0747001713306683,3.0,1.0,0.16,0.8,2.7666666666666666,0.3333333333333333,0.3,0.7,0.04020627297715364,234000.0
521,0.68,0.1,0.8,-0.4215876641918905,3.0,2.0,-0.1,0.6,3.6,0.0,0.2,0.4,0.028380073214198786,106250.0
522,0.48,0.1,0.4,-0.5167713687416715,3.0,1.0,0.47,0.4,1.6666666666666667,0.3333333333333333,0.2,0.6,0.14744384709886288,150000.0
523,0.12,0.2,0.6,0.2827717494764896,3.0,2.0,0.37,0.2,1.9666666666666666,0.6666666666666666,0.2,0.6,-0.552907711744599,159000.0
524,0.28,0.1,0.8,6.016638111555302,3.0,3.0,0.97,0.4,0.0,1.0,0.4,1.0,2.964284275383685,184750.0
525,0.52,0.1,0.8,1.680068532267276,3.0,2.0,0.86,0.4,0.36666666666666664,1.0,0.3,0.7,0.12729921868908384,315750.0
526,0.84,0.5,0.4,-0.4748905387397679,3.0,2.0,0.95,0.2,0.03333333333333333,0.6666666666666666,0.3,0.7,-0.30235263202097923,176000.0
527,0.48,0.1,0.4,-1.118332381496288,2.0,1.0,0.46,0.4,1.7,0.3333333333333333,0.2,0.5,0.2789351529378185,132000.0
528,0.6,0.1,0.8,2.2797258709308967,3.0,2.0,0.98,0.6,0.0,1.0,0.4,0.9,0.44410106149162865,446261.0
529,0.28,0.1,0.4,-1.7332191128878738,2.0,1.0,0.1,0.4,2.9,0.0,0.2,0.4,-0.14219782506164153,86000.0
530,0.24,0.1,0.4,1.9027984009137637,4.0,3.0,0.47,0.4,1.6666666666666667,0.6666666666666666,0.2,0.6,2.220035466572645,200624.0
531,0.92,0.1,0.72,-0.012297734627831786,3.0,2.0,0.78,0.6,0.6666666666666666,0.6666666666666666,0.3,0.6,-0.03175314591946995,175000.0
532,0.12,0.2,0.8,-0.2921378260041882,3.0,2.0,0.1,0.6,2.933333333333333,0.6666666666666666,0.2,0.6,-0.4371512649122867,128000.0
533,0.48,0.1,0.4,-1.3106034646868459,2.0,1.0,0.45,1.0,1.8333333333333333,0.3333333333333333,0.2,0.5,-0.3324192415878136,107500.0
534,0.12,0.1,0.4,-2.2491147915476875,1.0,1.0,0.36,0.4,2.033333333333333,0.0,0.1,0.1,-0.552907711744599,39300.0
535,0.32,0.1,0.8,-0.19314677327241586,3.0,2.0,0.94,0.2,0.06666666666666667,0.6666666666666666,0.3,0.8,-0.14640715040099833,178000.0
536,0.28,0.1,0.8,-0.3206929373691225,3.0,1.0,0.0,0.6,3.2666666666666666,0.0,0.2,0.5,-0.3524636479657032,107500.0
537,0.2,0.1,0.8,0.3969921949362269,3.0,2.0,0.88,0.6,0.3333333333333333,0.6666666666666666,0.3,0.7,-0.15963645861040546,188000.0
538,0.48,0.1,0.4,-1.2401675233200078,3.0,1.0,0.62,0.6,1.2,0.6666666666666666,0.2,0.4,0.22230970492028046,111250.0
539,0.76,0.1,0.4,-0.6785836664762994,3.0,1.0,0.58,0.2,1.2666666666666666,0.3333333333333333,0.2,0.5,0.10384726322695305,158000.0
540,0.2,0.1,0.4,0.1628402817437654,3.0,2.0,0.91,1.0,0.3,0.6666666666666666,0.3,0.8,0.09081839908132482,272000.0
